url,name,5,4,3,2,1,total
https://www.amazon.com/NIKE-Womens-Sneaker-White-Black-Regular/dp/B07CY26SKT/ref=sr_1_54?keywords=sneakers&qid=1638028993&sr=8-54#customerReviews,Nike Women's Tennis Shoes,77%,11%,6%,2%,5%,4526
https://www.amazon.com/Under-Armour-Pre-School-Alternate-Closure/dp/B08H2GFVCL/ref=sr_1_55?keywords=sneakers&qid=1638028993&sr=8-55#customerReviews,Under Armour Unisex-Child Pre-School Assert 9 Alternate Closure Running Shoe,86%,8%,2%,2%,2%,277
https://www.amazon.com/adidas-Samba-Classic-Soccer-Little/dp/B000QXGTSI/ref=sr_1_56?keywords=sneakers&qid=1638028993&sr=8-56#customerReviews,adidas Performance Samba M I Leather Indoor Soccer Shoe (Infant/Toddler),87%,8%,3%,1%,2%,3233
https://www.amazon.com/Reebok-Classic-Leather-Sneaker-White/dp/B000B2PGB0/ref=sr_1_57?keywords=sneakers&qid=1638028993&sr=8-57#customerReviews,Reebok Men's Classic Leather Sneaker,80%,11%,4%,2%,4%,24374
https://www.amazon.com/Sorel-Womens-Kinetic-RNEGD-Sneaker/dp/B095YG7XHY/ref=sr_1_58?keywords=sneakers&qid=1638028993&sr=8-58#customerReviews,Sorel Women's Kinetic RNEGD Strap Sneaker — Lightweight Mesh & Suede Sneakers,53%,0%,29%,18%,0%,7
https://www.amazon.com/Steve-Madden-Ecentrcq-Fashion-Sneaker/dp/B00JHD5NI0/ref=sr_1_59?keywords=sneakers&qid=1638028993&sr=8-59#customerReviews,Steve Madden Women's Ecntrcqt Sneaker,62%,13%,9%,6%,11%,3997
https://www.amazon.com/adidas-Unisex-Youth-Adilette-Shower-Cream/dp/B087RV2NH2/ref=sr_1_60?keywords=sneakers&qid=1638028993&sr=8-60#customerReviews,adidas Unisex-Child Adilette Shower Slides,85%,9%,3%,1%,2%,24648
https://www.amazon.com/Vionic-Womens-Nana-Sneaker-Concealed/dp/B088QD5HK9/ref=sr_1_61?keywords=sneakers&qid=1638028993&sr=8-61#customerReviews,Vionic Women's Nana Sneaker - Ladies Casual Sneakers with Concealed Orthotic Arch Support,60%,14%,10%,8%,9%,326
https://www.amazon.com/Steve-Madden-Womens-Elore-Sneaker/dp/B082Z1FPLR/ref=sr_1_62?keywords=sneakers&qid=1638028993&sr=8-62#customerReviews,Steve Madden Women's Elore Sneaker,57%,14%,9%,8%,11%,914
https://www.amazon.com/Nike-Runner-Sneaker-Anthracite-Electric/dp/B07JMN4J4D/ref=sr_1_63?keywords=sneakers&qid=1638028993&sr=8-63#customerReviews,Nike Unisex-Child Star Runner 2 (GS) Sneaker,78%,10%,5%,3%,4%,3263
https://www.amazon.com/Steve-Madden-Womens-Sneaker-Animal/dp/B07FGKRVSH/ref=sr_1_64?keywords=sneakers&qid=1638028993&sr=8-64#customerReviews,Steve Madden Women's Cliff Sneaker,75%,11%,5%,3%,6%,1999
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02360083FI38JW7WOD7T&url=%2FWalking-Running-Lightweight-Sneakers-Zapatos%2Fdp%2FB094FRCYTS%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-65-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_mtf#customerReviews,Socviis Womens Ladies Tennis Shoes Walking Running Casual Lightweight Sneakers Girls Clothes Platform Trainers,61%,16%,11%,4%,7%,290
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0353252362TKH6EMVPW5&url=%2FBRONAX-Athletic-Comfort-Training-Sneakers%2Fdp%2FB07WJKQ74X%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-66-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_mtf#customerReviews,BRONAX Men's Stylish Graffiti Personality Sneakers,68%,16%,8%,3%,5%,13006
https://www.amazon.com/Steve-Madden-Womens-Sneaker-Leopard/dp/B08W9H6S8N/ref=sr_1_67?keywords=sneakers&qid=1638028993&sr=8-67#customerReviews,Steve Madden Women's Maxima Sneaker,78%,10%,4%,3%,5%,1952
https://www.amazon.com/Sperry-Womens-Lounge-LTT-Sand/dp/B072X3BTPL/ref=sr_1_68?keywords=sneakers&qid=1638028993&sr=8-68#customerReviews,Sperry Women's Lounge LTT Sneaker,75%,12%,5%,3%,5%,2115
https://www.amazon.com/Easy-Spirit-Womens-Sneaker-White/dp/B000F9ZG9Q/ref=sr_1_69?keywords=sneakers&qid=1638028993&sr=8-69#customerReviews,Easy Spirit Women's Romy Sneaker,78%,12%,5%,2%,3%,8738
https://www.amazon.com/Columbia-Redmond-Waterproof-Black-Regular/dp/B07KK418MT/ref=sr_1_70?keywords=sneakers&qid=1638028993&sr=8-70#customerReviews,Columbia Men'sREDMOND MID WATERPROOF Hiking Shoe,67%,15%,7%,4%,7%,4523
https://www.amazon.com/Walking-Cushion-Running-Jogging-Sneakers/dp/B07QWLGXZ8/ref=sr_1_71?keywords=sneakers&qid=1638028993&sr=8-71#customerReviews,STQ Women's Running Shoes Breathable Air Cushion Sneakers,59%,15%,10%,6%,10%,17805
https://www.amazon.com/NIKE-Tanjun-Running-Sneaker-White-White/dp/B00YFS0JFE/ref=sr_1_72?keywords=sneakers&qid=1638028993&sr=8-72#customerReviews,Nike Men's Running Shoes,81%,10%,4%,2%,3%,22461
https://www.amazon.com/Keds-Womens-Center-Leather-White/dp/B07GXTVK9Y/ref=sr_1_73?keywords=sneakers&qid=1638028993&sr=8-73#customerReviews,Keds Women's Center Sneaker,74%,14%,6%,3%,3%,3345
https://www.amazon.com/Steve-Madden-Womens-Catcher-Sneaker/dp/B08BX2MYX7/ref=sr_1_74?keywords=sneakers&qid=1638028993&sr=8-74#customerReviews,Steve Madden Women's Catcher Sneaker,71%,14%,4%,4%,8%,143
https://www.amazon.com/Nike-Vision-Sneaker-White-Photon-Regular/dp/B07NMZPG98/ref=sr_1_75?keywords=sneakers&qid=1638028993&sr=8-75#customerReviews,Nike Men's Court Vision Low Sneaker,73%,13%,5%,2%,6%,5448
https://www.amazon.com/Tanjun-Running-Sneaker-Black-White/dp/B00XWPWYUO/ref=sr_1_76?keywords=sneakers&qid=1638028993&sr=8-76#customerReviews,NIKE Men's Tanjun Sneakers Breathable Textile Uppers and Comfortable Lightweight Cushioning,79%,13%,4%,1%,4%,14449
https://www.amazon.com/Skechers-Womens-Summit-Quick-Getaway/dp/B07BKLPLJ8/ref=sr_1_77?keywords=sneakers&qid=1638028993&sr=8-77#customerReviews,Skechers Women's Summits-Quick Getaway Sneaker,78%,13%,5%,2%,3%,8307
https://www.amazon.com/adidas-Grand-Court-Sneaker-Scarlet/dp/B087KT8W9H/ref=sr_1_78?keywords=sneakers&qid=1638028993&sr=8-78#customerReviews,adidas Men's Grand Court Se Tennis Shoe,74%,15%,5%,2%,4%,1573
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A00094422FLMWCPUB0IJ0&url=%2FK-Swiss-Womens-Sneaker-Iridescent-medium%2Fdp%2FB0866QHGQ2%2Fref%3Dsr_1_79_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-79-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_mtf#customerReviews,K-Swiss Women's Ramli Court Sneaker,76%,10%,9%,0%,6%,26
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03363023CFNDY0CQABLS&url=%2FCole-Haan-Crosscourt-Sneaker-Leather%2Fdp%2FB079J6R6NG%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-81-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_mtf#customerReviews,Cole Haan Women's Grand Crosscourt Sneaker,74%,12%,6%,3%,5%,2168
https://www.amazon.com/Nike-Revolution-Running-Anthracite-Regular/dp/B07NLCF27J/ref=sr_1_82?keywords=sneakers&qid=1638028993&sr=8-82#customerReviews,Nike Women's Revolution 5 Wide Running Shoe,78%,12%,5%,2%,4%,12729
https://www.amazon.com/Steve-Madden-Womens-Myles-Sneaker/dp/B07K2RS5VZ/ref=sr_1_84?keywords=sneakers&qid=1638028993&sr=8-84#customerReviews,Steve Madden Women's Myles Sneaker,75%,9%,8%,2%,6%,617
https://www.amazon.com/adidas-Fortarun-Elastic-Running-Unisex/dp/B08JHBKGB3/ref=sr_1_85?keywords=sneakers&qid=1638028993&sr=8-85#customerReviews,adidas Unisex-Child Fortarun Elastic Cross Trainer,87%,7%,1%,1%,3%,448
https://www.amazon.com/Skechers-Sport-Memory-Sneaker-Charcoal/dp/B00MAMFZQK/ref=sr_1_86?keywords=sneakers&qid=1638028993&sr=8-86#customerReviews,Skechers Sport Men's Vigor 2.0 Trait Memory Foam Sneaker,74%,16%,5%,2%,3%,13596
https://www.amazon.com/Steve-Madden-Womens-Zarayy-Light/dp/B079T7FWZZ/ref=sr_1_87?keywords=sneakers&qid=1638028993&sr=8-87#customerReviews,Steve Madden Women's Zarayy Skate Shoe,62%,12%,7%,7%,12%,758
https://www.amazon.com/New-Balance-MX624v2-Comfort-Training/dp/B007OWTRUG/ref=sr_1_88?keywords=sneakers&qid=1638028993&sr=8-88#customerReviews,New Balance Men's 624 V2 Casual Comfort Cross Trainer,73%,16%,5%,2%,4%,5301
https://www.amazon.com/Skechers-Womens-Energy-Sneaker-Millennium/dp/B000E7YM80/ref=sr_1_89?keywords=sneakers&qid=1638028993&sr=8-89#customerReviews,Skechers Sport Women's Energy Sneaker,71%,12%,7%,3%,5%,9594
https://www.amazon.com/Diesel-Mens-D-Velows-S-DVELOWS-Sneaker-White/dp/B07KMXHKHJ/ref=sr_1_90?keywords=sneakers&qid=1638028993&sr=8-90#customerReviews,Diesel Men's D-Velows S-dvelows-Sneaker Mid,76%,7%,5%,3%,8%,498
https://www.amazon.com/Nike-Ebernon-Sneaker-Black-White-Regular/dp/B078HQRHGS/ref=sr_1_91?keywords=sneakers&qid=1638028993&sr=8-91#customerReviews,Nike Women's Basketball Shoes,75%,10%,6%,3%,6%,1297
https://www.amazon.com/Steve-Madden-womens-Coulter-q-Sneaker/dp/B08KSCQM5F/ref=sr_1_92?keywords=sneakers&qid=1638028993&sr=8-92#customerReviews,Steve Madden Women's Coulter Skate Shoe,39%,16%,16%,5%,24%,50
https://www.amazon.com/TRETORN-Rawlins-Sneakers-Lace-Up-Classic/dp/B099PMWN12/ref=sr_1_93?keywords=sneakers&qid=1638028993&sr=8-93#customerReviews,TRETORN Women's Rawlins Sneakers Lace-Up Casual Tennis Shoes with Classic Vintage Style,78%,12%,4%,2%,4%,296
https://www.amazon.com/SOREL-Womens-About-Wedge-Boots/dp/B095YDSDDZ/ref=sr_1_94?keywords=sneakers&qid=1638028993&sr=8-94#customerReviews,Sorel Women's Out 'N About Wedge Boots — Waterproof Suede Rain Boots,82%,9%,6%,0%,3%,49
https://www.amazon.com/Merrell-Vapor-Glove-Sneaker-Black/dp/B07DYHDBNN/ref=sr_1_95?keywords=sneakers&qid=1638028993&sr=8-95#customerReviews,Merrell Men's Fitness Shoes,72%,14%,8%,3%,4%,3249
https://www.amazon.com/Cole-Haan-Crosscourt-Sneaker-Peacoat/dp/B08CB1W441/ref=sr_1_96?keywords=sneakers&qid=1638028993&sr=8-96#customerReviews,Cole Haan Men's Sneaker,76%,14%,5%,3%,3%,339
https://www.amazon.com/adidas-Womens-Cloudfoam-Sneakers-Vapour/dp/B072J1ZNDT/ref=sr_1_97?keywords=sneakers&qid=1638028993&sr=8-97#customerReviews,adidas Women's Cf Qtflex W Running Shoe,80%,11%,6%,2%,2%,1097
https://www.amazon.com/Nike-Mens-Renew-Fusion-CD0200/dp/B07TMQ3PD3/ref=sr_1_98?keywords=sneakers&qid=1638028993&sr=8-98#customerReviews,Nike Men's Renew Fusion Sneaker,73%,13%,7%,3%,4%,554
https://www.amazon.com/Nautica-Athletic-Sneakers-Kappil-Metallic-Pink-Metallic/dp/B07WL7RVPC/ref=sr_1_99?keywords=sneakers&qid=1638028993&sr=8-99#customerReviews,Nautica Kids Girls Metallic Fashion Sneaker Lace-Up Athletic Running Shoe I kappil I (Big Kid - Little Kid - Toddler),78%,12%,5%,2%,4%,2566
https://www.amazon.com/Dolce-Vita-Sneaker-Metallic-Glitter/dp/B08D3LRCG6/ref=sr_1_100?keywords=sneakers&qid=1638028993&sr=8-100#customerReviews,Dolce Vita Women's Zina Sneaker,77%,10%,2%,4%,7%,126
https://www.amazon.com/Keds-Double-Decker-Canvas-Women/dp/B07NLF5FK6/ref=sr_1_101?keywords=sneakers&qid=1638028993&sr=8-101#customerReviews,Keds Women's Double Decker Sneaker,71%,13%,7%,3%,6%,2740
https://www.amazon.com/Cole-Haan-Tucker-Venetian-LoaferBlack12/dp/B0007T5JEQ/ref=sr_1_102?keywords=sneakers&qid=1638028993&sr=8-102#customerReviews,Cole Haan Men's Tucker Venetian Slip-On Loafer,72%,14%,6%,3%,5%,4225
https://www.amazon.com/Nike-Running-Fashion-Sneaker-Cq2560-100/dp/B084JF7CWJ/ref=sr_1_103?keywords=sneakers&qid=1638028993&sr=8-103#customerReviews,Nike Women's Race Running Shoe,81%,7%,3%,2%,7%,1093
https://www.amazon.com/Steve-Madden-Embark-Sneaker-Glitter/dp/B095PYKYLW/ref=sr_1_104?keywords=sneakers&qid=1638028993&sr=8-104#customerReviews,Steve Madden Women's Embark Sneaker,100%,0%,0%,0%,0%,6
https://www.amazon.com/Nautica-Fashion-Sneaker-Running-Youth-Black/dp/B0814NLC58/ref=sr_1_105?keywords=sneakers&qid=1638028993&sr=8-105#customerReviews,Nautica Kids Youth Athletic Fashion Sneaker Running Shoe -Slip On- |Boy - Girl|Little Kid/Big Kid,79%,12%,4%,2%,2%,2369
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0169007T165L3TFIR5H&url=%2FSTQ-Walking-Breathable-Lightweight-Sneakers%2Fdp%2FB07NP55W1Z%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-106-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_btf#customerReviews,STQ Slip On Breathe Mesh Walking Shoes Women Fashion Sneakers Comfort Wedge Platform Loafers,61%,15%,10%,5%,9%,47684
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A08944332HHZYE6QF3W5A&url=%2FGQQ-Mens-Fashion-Tennis-Sneakers%2Fdp%2FB097RDM2VC%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dsneakers%26qid%3D1638028993%26sr%3D8-107-spons%26psc%3D1&qualifier=1638028993&id=485022275780133&widgetName=sp_btf#customerReviews,GQQ Mens Fashion Walking Sneakers - Comfortable Running Shoes Mans' Slip On Breathable Lightweight for Athletic Gym Travel Working,89%,7%,2%,0%,2%,723
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03876663N4QDD9QUBB62&url=%2FWalking-Sneakers-Cushion-Comfortable-Breathable%2Fdp%2FB09577SW21%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-97-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_atf_next#customerReviews,VOCNTVY Womens Running Shoes Air Cushion Slip Resistance Arch Support Tennis Sneakers,53%,23%,11%,5%,9%,101
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A05979692EO084A6PX4R8&url=%2FLUCKY-STEP-Sneakers-Holographic-Iridescent%2Fdp%2FB08BZJ3597%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-98-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_atf_next#customerReviews,LUCKY STEP Women Chunky Dad Fashion Sneakers Holographic Iridescent Metallic Tennis Shoes,72%,13%,6%,2%,6%,134
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0769268381DN3G4AJXN0&url=%2FCALTO-Invisible-Height-Increasing-Elevator%2Fdp%2FB08Z7CSN9N%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-99-spons%26psc%3D1%26smid%3DA1YSQMO75PAU9M&qualifier=1638029239&id=470494260976270&widgetName=sp_atf_next#customerReviews,CALTO Men's Invisible Height Increasing Elevator Shoes - Super Lightweight Sporty Sneakers - 2.4 Inches Taller,75%,25%,0%,0%,0%,5
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0461545194B93Z2HJVEF&url=%2FKapsen-Fashion-Sneakers-Running-Athletic%2Fdp%2FB08HHKDB81%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-100-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_atf_next#customerReviews,Kapsen Women's Fashion Sneakers Running Shoes Non Slip Tennis Shoes Athletic Walking Blade Gym Sports Shoes,71%,13%,6%,3%,7%,1988
https://www.amazon.com/New-Balance-MX624v2-Comfort-Training/dp/B007OWTRUG/ref=sr_1_101?keywords=sneakers&qid=1638029239&sr=8-101#customerReviews,New Balance Men's 624 V2 Casual Comfort Cross Trainer,73%,16%,5%,2%,4%,5301
https://www.amazon.com/Nike-Womens-Downshifter-Sneaker-Black/dp/B07H7YW98D/ref=sr_1_102?keywords=sneakers&qid=1638029239&sr=8-102#customerReviews,Nike Women's Downshifter 9 Sneaker,75%,12%,6%,3%,4%,5995
https://www.amazon.com/Tommy-Hilfiger-Womens-Laddin-Baltic/dp/B073X2MGT7/ref=sr_1_103?keywords=sneakers&qid=1638029239&sr=8-103#customerReviews,Tommy Hilfiger Women's Laddin Sneaker,79%,13%,4%,1%,4%,1136
https://www.amazon.com/Skechers-Womens-Energy-Sneaker-Millennium/dp/B000E7YM80/ref=sr_1_104?keywords=sneakers&qid=1638029239&sr=8-104#customerReviews,Skechers Sport Women's Energy Sneaker,71%,12%,7%,3%,5%,9594
https://www.amazon.com/adidas-Mens-Kaptir-Black-White/dp/B08CYC8P6K/ref=sr_1_105?keywords=sneakers&qid=1638029239&sr=8-105#customerReviews,adidas Men's Kaptir 2.0 Running Shoe,80%,11%,4%,1%,4%,704
https://www.amazon.com/Diesel-Mens-D-Velows-S-DVELOWS-Sneaker-White/dp/B07KMXHKHJ/ref=sr_1_106?keywords=sneakers&qid=1638029239&sr=8-106#customerReviews,Diesel Men's D-Velows S-dvelows-Sneaker Mid,76%,7%,5%,3%,8%,498
https://www.amazon.com/adidas-Kaptur-Sneaker-White-Black/dp/B07KTWX7WJ/ref=sr_1_107?keywords=sneakers&qid=1638029239&sr=8-107#customerReviews,adidas Men's Kaptur Sneaker,79%,12%,4%,2%,3%,8424
https://www.amazon.com/Nike-Ebernon-Sneaker-Black-White-Regular/dp/B078HQRHGS/ref=sr_1_108?keywords=sneakers&qid=1638029239&sr=8-108#customerReviews,Nike Women's Basketball Shoes,75%,10%,6%,3%,6%,1297
https://www.amazon.com/TRETORN-Rawlins-Sneakers-Lace-Up-Classic/dp/B099PMWN12/ref=sr_1_109?keywords=sneakers&qid=1638029239&sr=8-109#customerReviews,TRETORN Women's Rawlins Sneakers Lace-Up Casual Tennis Shoes with Classic Vintage Style,78%,12%,4%,2%,4%,296
https://www.amazon.com/Steve-Madden-womens-Coulter-q-Sneaker/dp/B08KSFXVLD/ref=sr_1_110?keywords=sneakers&qid=1638029239&sr=8-110#customerReviews,Steve Madden Women's Coulter Skate Shoe,39%,16%,16%,5%,24%,50
https://www.amazon.com/PUMA-Surin-Sneaker-Charcoal-White/dp/B07MTK9QPT/ref=sr_1_111?keywords=sneakers&qid=1638029239&sr=8-111#customerReviews,PUMA Men's Cell Surin 2.0 FM Sneaker,74%,14%,6%,2%,4%,5182
https://www.amazon.com/SOREL-Womens-About-Wedge-Boots/dp/B095YDSDDZ/ref=sr_1_112?keywords=sneakers&qid=1638029239&sr=8-112#customerReviews,Sorel Women's Out 'N About Wedge Boots — Waterproof Suede Rain Boots,82%,9%,6%,0%,3%,49
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A08830931VKH3PZ5RLZQ1&url=%2FAPRILSPRING-Walking-Running-Fashion-Sneakers%2Fdp%2FB08PC33T97%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-113-spons%26psc%3D1%26smid%3DA37OBKJ8HKEQ94&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,APRILSPRING Women Walking Running Shoes Fashion Sports Non-Slip Shoes,67%,14%,8%,4%,8%,6920
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05596301TIV4ASUSTYFM&url=%2FLamincoa-Athletic-Lightweight-Breathable-Blue-Rose%2Fdp%2FB08CXGBF38%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-114-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,Lamincoa Womens Air Running Shoes Lightweight Women Sneakers Air Cushion Walking Tennis Shoes for Women,66%,15%,8%,4%,7%,4918
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05501661ST6MRGOHUI07&url=%2FCOKAFIL-Walking-Running-Athletic-Sneakers%2Fdp%2FB07RFGQZQT%2Fref%3Dsr_1_115_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-115-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,COKAFIL Mens Running Shoes Athletic Walking Blade Tennis Shoes Fashion Sneakers,66%,14%,8%,4%,8%,14030
https://www.amazon.com/PUMA-Mens-Sneaker-Black-White/dp/B07TLQHJG4/ref=sr_1_116?keywords=sneakers&qid=1638029239&sr=8-116#customerReviews,PUMA Men's Enzo 2 Sneaker,78%,11%,5%,2%,4%,2510
https://www.amazon.com/Merrell-Vapor-Glove-Sneaker-Black/dp/B07DYHDBNN/ref=sr_1_117?keywords=sneakers&qid=1638029239&sr=8-117#customerReviews,Merrell Men's Fitness Shoes,72%,14%,8%,3%,4%,3249
https://www.amazon.com/Cole-Haan-Crosscourt-Sneaker-Peacoat/dp/B08CB1W441/ref=sr_1_118?keywords=sneakers&qid=1638029239&sr=8-118#customerReviews,Cole Haan Men's Sneaker,76%,14%,5%,3%,3%,339
https://www.amazon.com/Keds-Womens-Spade-Triple-Sneakers/dp/B07CTBP1Q2/ref=sr_1_119?keywords=sneakers&qid=1638029239&sr=8-119#customerReviews,Keds Women's Kate Spade Triple Glitter Sneaker,81%,10%,4%,2%,3%,217
https://www.amazon.com/adidas-Womens-Cloudfoam-Sneakers-Vapour/dp/B072J1ZNDT/ref=sr_1_120?keywords=sneakers&qid=1638029239&sr=8-120#customerReviews,adidas Women's Cf Qtflex W Running Shoe,80%,11%,6%,2%,2%,1097
https://www.amazon.com/Nike-Mens-Renew-Fusion-CD0200/dp/B07TMQ3PD3/ref=sr_1_121?keywords=sneakers&qid=1638029239&sr=8-121#customerReviews,Nike Men's Renew Fusion Sneaker,73%,13%,7%,3%,4%,554
https://www.amazon.com/Nautica-Athletic-Sneakers-Kappil-Metallic-Pink-Metallic/dp/B07WL7RVPC/ref=sr_1_122?keywords=sneakers&qid=1638029239&sr=8-122#customerReviews,Nautica Kids Girls Metallic Fashion Sneaker Lace-Up Athletic Running Shoe I kappil I (Big Kid - Little Kid - Toddler),78%,12%,5%,2%,4%,2566
https://www.amazon.com/Dolce-Vita-Sneaker-Metallic-Glitter/dp/B08D3LRCG6/ref=sr_1_123?keywords=sneakers&qid=1638029239&sr=8-123#customerReviews,Dolce Vita Women's Zina Sneaker,77%,10%,2%,4%,7%,126
https://www.amazon.com/Keds-Double-Decker-Canvas-Women/dp/B07NLF5FK6/ref=sr_1_124?keywords=sneakers&qid=1638029239&sr=8-124#customerReviews,Keds Women's Double Decker Sneaker,71%,13%,7%,3%,6%,2740
https://www.amazon.com/Cole-Haan-Tucker-Venetian-LoaferBlack12/dp/B0007T5JEQ/ref=sr_1_125?keywords=sneakers&qid=1638029239&sr=8-125#customerReviews,Cole Haan Men's Tucker Venetian Slip-On Loafer,72%,14%,6%,3%,5%,4225
https://www.amazon.com/Lacoste-Bayliss-Fashion-Sneaker-black/dp/B00RHO2ZK0/ref=sr_1_126?keywords=sneakers&qid=1638029239&sr=8-126#customerReviews,Lacoste Men's Bayliss Sneaker,75%,13%,6%,3%,4%,4616
https://www.amazon.com/Nike-Running-Fashion-Sneaker-Cq2560-100/dp/B084JF7CWJ/ref=sr_1_127?keywords=sneakers&qid=1638029239&sr=8-127#customerReviews,Nike Women's Race Running Shoe,81%,7%,3%,2%,7%,1093
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A023625227ZINGE4JD80B&url=%2FWalking-Running-Lightweight-Sneakers-Zapatos%2Fdp%2FB094FR88DJ%2Fref%3Dsr_1_128_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-128-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,Socviis Womens Ladies Tennis Shoes Walking Running Casual Lightweight Sneakers Girls Clothes Platform Trainers,61%,16%,11%,4%,7%,290
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02247162KF7XLFJHGE8O&url=%2FSTQ-Lightweight-Athletic-Sneakers-Breathable%2Fdp%2FB08YNHS56S%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-129-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,STQ Womens Walking Shoes Slip On Mesh Sneakers Lightweight Comfortable Arch Support,56%,19%,10%,5%,11%,445
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A1028684T29PQLUVE463&url=%2FDiesel-Mens-S-ASTICO-Sneakers-Gunmetal%2Fdp%2FB08CGVCHN9%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-130-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_mtf#customerReviews,Diesel Men's S-astico Low Cut Sneakers,100%,0%,0%,0%,0%,1
https://www.amazon.com/Steve-Madden-Embark-Sneaker-Glitter/dp/B095PYKYLW/ref=sr_1_131?keywords=sneakers&qid=1638029239&sr=8-131#customerReviews,Steve Madden Women's Embark Sneaker,100%,0%,0%,0%,0%,6
